pca_neuron_1,pca_neuron_2,pca_neuron_3,pca_neuron_4,pca_neuron_5,pca_neuron_6,pca_neuron_7,pca_neuron_8,attack_cat
0.0426941047642414,0.24851923530876763,0.3184813254336751,0.2682758076579161,0.4247776996040072,0.41173034320968055,0.4574581244173571,0.46318423742765163,5
0.131078067376236,0.5526703655492453,0.29042275991006483,0.28777155320646586,0.8003651523058345,0.7108558497883393,0.6949142875322484,0.5267585617599807,9
0.06626561269676101,0.25549804774344265,0.34301382317889384,0.2611073706818208,0.5592636742974627,0.4589728772315374,0.4906849357201738,0.45980315008939443,8
0.7142703005493551,0.05788013969014805,0.25190102873548664,0.5200844900156545,0.4508919462958403,0.44456943439877195,0.4188009407675445,0.7501104874942293,4
0.04220933939126725,0.2782102747176338,0.34156279566907216,0.3224159464748494,0.4252032793191949,0.4512075066520137,0.47171086888401753,0.4639499844094506,2
0.08150030663644486,0.3288014191850157,0.32473372243689885,0.2588233002616476,0.5608019043918003,0.588923855502071,0.5203900031443298,0.4715181491237448,9
0.028182681902421458,0.6518531963675666,0.5321207804493117,0.7154740154246895,0.07526597268193447,0.07560575838511496,0.21011940198863205,0.3512915111005913,7
0.04182767606675836,0.2656245588345597,0.3394818704498288,0.2969289214239287,0.4440047589276832,0.4634515948336563,0.4887808298374622,0.4674718685896509,0
0.04421865955144744,0.269030305070707,0.3200308347178365,0.29158389215203506,0.45559560015900136,0.4656725313779506,0.48343871584998027,0.45727047317653413,1
0.04274433449673026,0.27265332318867375,0.3178079387528976,0.29472735160301944,0.45573620193257014,0.4653473647381517,0.4882774968367184,0.4576204615782649,1
0.032741222914069,0.28100066150349123,0.3032926284482257,0.3111056709315683,0.39638553896853057,0.3793618420046919,0.46252926289216717,0.4630741767890248,3
0.030134889544870758,0.31628214871923344,0.2991896976337535,0.35464968717867734,0.40088060075232423,0.4016209150751718,0.4786591332583628,0.4573412061254447,0
0.7458611383099727,0.07732811919941313,0.3523649601530006,0.5435106153568352,0.5463670652812551,0.31291242567812994,0.7101789888543169,0.6123481465505927,9
0.10553371306175766,0.31316887922795805,0.36708680302758556,0.2911392416722308,0.7845937612772642,0.34912952120295726,0.527397703426313,0.4696655568409792,9
0.8488114841427374,0.47222843147658355,0.08352783748187281,0.14624112242120962,0.38789999474894027,0.4799836822489452,0.5559650463526592,0.41371450175571733,10
0.0536319675528833,0.22496642523003055,0.33389763419783103,0.2303406537102969,0.4777640369851286,0.48274641062397233,0.4734301945294414,0.4605531963580395,1
0.1280952484492151,0.4379703125224892,0.3314445983675592,0.26883323388893865,0.7858716885771264,0.6140665370603904,0.6033702058780903,0.48663317759758623,10
0.6479280186227951,0.31979027188016823,0.9486382217702425,0.4553002050760849,0.4962606199426402,0.32888705762465104,0.6962484773173333,0.7607082297117451,7
0.5404174953357591,0.19306653547511948,0.9187345415053434,0.3667102142473031,0.1867622320942977,0.42911608746376034,0.5338610021089747,0.5119661186279026,7
0.7232467122341606,0.20104521627355276,0.24461544467962865,0.47089431168262696,0.4381643112570842,0.7200313991128076,0.6166887145982567,0.2316388895282421,9
0.06240515969983407,0.8144361679484834,0.18986407801602148,0.7154600592208689,0.457820901195586,0.19103158110464125,0.5529538310090776,0.4881049743658633,6
0.8844617230912519,0.44782224265691556,0.031071545302647052,0.1576953887842328,0.35134774920611966,0.5064130133973216,0.5287690237299074,0.425455848971663,10
0.14869851187275987,0.5549159968208293,0.3108934264442107,0.3434051653652872,0.7439587476512173,0.533527470954255,0.546358869674062,0.48227403645326455,6
0.10890630102353896,0.7162732864708341,0.2486799014420872,0.5829520726937211,0.5591041688123406,0.3369660278151089,0.49981189177809476,0.4721050134311099,6
0.03705120465151501,0.26139081962324867,0.3137741773040887,0.2728431519093326,0.4694339720639579,0.4648169172720834,0.518908705553098,0.4665548097470393,4
0.6329673784022081,0.32882067007090393,0.8104553737707487,0.3891201862358437,0.32982426695551065,0.3625602540427113,0.730227934814795,0.2830076289268402,7
0.042121959868686165,0.29344164090130254,0.31354778418372176,0.3286299356373854,0.4262821989856756,0.4400065840453346,0.4625903738751856,0.4517910221514403,1
0.049025008053354246,0.2636354498866186,0.3244694570961307,0.28350169936538716,0.4598645534365292,0.4758566225708074,0.4721531467588325,0.453953959100871,3
0.04915878574874144,0.24272607097931076,0.32835813937427233,0.2506760871476899,0.48650261215440355,0.4959775227710397,0.496596942702659,0.46033981487664616,0
0.7957364911665343,0.4606166794445913,0.07932826451768982,0.11387756323379455,0.28485229048810556,0.6136810418458554,0.3616464766695944,0.745340039996027,10
0.7650422006641087,0.6508960329607307,0.7886240391536128,0.026145064284522734,0.19731521025325582,0.3478526922133501,0.65349471929871,0.8903898386475728,7
0.047122772770871846,0.22628737135191013,0.3262117615653913,0.2356861958791046,0.4453430138253797,0.43089447788454216,0.46279441750179895,0.4655906199777853,8
0.1031532149476711,0.6149148798954559,0.27676730118841397,0.5033666855791334,0.6315701081228906,0.4562723620460354,0.5593935009526542,0.4907570747249158,5
0.04686061587335322,0.2528959216374096,0.32446035676830925,0.26554565204236147,0.4748268338080024,0.4838066126834947,0.492934998649998,0.4594574166697978,0
0.1413289286138692,0.47072275162243016,0.3306298093018245,0.28754079265559745,0.7621009576595597,0.65586166169689,0.569373316530098,0.490472848517008,5
0.09167548751051735,0.6094028286336615,0.24110647480108593,0.43369560650956207,0.3671906514691995,0.6371295040709359,0.47504772134447204,0.4631566415281447,6
0.8704289959003275,0.4384208837803809,0.07341486236532418,0.1510679458483757,0.2743165798927898,0.5449666822526958,0.5645004847105773,0.7333655021828427,10
0.03313993571204804,0.24873943398925702,0.3079537838383344,0.2723401986613409,0.36608647328882266,0.3213821594991556,0.4334614258003911,0.47198446697281043,3
0.8130456772162447,0.5755134271696255,0.07970656600353654,0.22107373885148368,0.6781294737640783,0.2670572942583733,0.2593450217939196,0.41107456973891887,10
0.04159572792387678,0.2828637432953649,0.31437156870249905,0.3105011084830437,0.4399965837622345,0.4495356815421004,0.4769255249168755,0.45544836467783767,1
0.698465469729395,0.4772220243307297,0.9295940723468037,0.2990734946173943,0.19844363076128874,0.7092900867660605,0.7432554235797096,0.5997857215810678,7
0.13212397200382772,0.521332751359183,0.3164203286588938,0.33721861960359284,0.8956620436442315,0.47823627029848054,0.6696303649361763,0.5195027725949247,5
0.04200293672535016,0.24501361779588604,0.34242049191959056,0.2776009204913411,0.41764741469053746,0.41962207684290587,0.46255371353506813,0.4723634560208584,2
0.11601968904051096,0.3211631803733189,0.38888019867359913,0.34557396869362506,0.9121563546916844,0.15304173744922384,0.525126592660173,0.47070675716577504,8
0.028739459659768374,0.2705183511819916,0.32291339772131794,0.3163711299247068,0.35669570194290745,0.336027816912388,0.4460945881919758,0.4763076136672639,2
0.04765651745982108,0.2647619914377648,0.323940639110477,0.28653966426513194,0.45900681477249355,0.47332402015615194,0.475856034474134,0.4552095583439964,1
0.8854142296338428,0.49086910298207664,0.055871359668418386,0.18008075512274824,0.5494980124958896,0.3632577589202635,0.5247382422695973,0.2462947872859603,10
0.1652160786736913,0.5335542989589417,0.32281582521205016,0.2638544037263766,0.8122995810510675,0.7968992370286536,0.6113302288966301,0.494323289619487,10
0.01734547018954552,0.2896607644339792,0.2894981753827498,0.30622765623554055,0.4393709334953317,0.4114370687160346,0.5548234559704683,0.47696206755167103,1
0.16122835121252255,0.5104666079117691,0.3308711737850457,0.28082747260028657,0.7928970539372278,0.5898846024170317,0.5526900481217573,0.4836406606376221,6
0.10784050413632343,0.350318036477995,0.35330285356838304,0.28711167636247353,0.7847659619026055,0.4130268184526882,0.559523806553604,0.4785850580465638,9
0.024094227041759897,0.2620165868702155,0.3202424511087705,0.3059007035651726,0.34496408752759594,0.3088085500097937,0.45022954282939454,0.4832179476238359,0
0.10714616833097879,0.297916838226235,0.38157998932551535,0.3132152446679505,0.8462516468045759,0.23007847205544013,0.5213909914230643,0.4690560313834688,8
0.01856659951734252,0.20026282524131883,0.2511809794831985,0.19757785361827251,0.44931123744140533,0.37240525898191845,0.502624669551207,0.522773483424886,0
0.05085061387046452,0.25516554465061264,0.3288495834432786,0.27197207535522777,0.47603500854392566,0.4941214844863898,0.48178013055139607,0.4551697348245276,3
0.054953271450791374,0.2152809339892566,0.33339210990522333,0.21947875320110577,0.4666997121044136,0.44814536785264814,0.4565799263323389,0.4701291955195271,0
0.04978834727008824,0.25853863446584335,0.32679346456306874,0.27685976963082826,0.4655258837601678,0.48113120917978963,0.47538951894059256,0.45505135163186305,1
0.055749959289834894,0.21436118528021256,0.3357978174018339,0.21702817353908635,0.4729246989755817,0.4593519482504184,0.46076399379384675,0.46487736244421335,3
0.6534685800707587,0.5179883509204579,0.8804488487458568,0.37539108944211785,0.6551253005692591,0.43528152062200043,0.5344266771972619,0.3014620864574597,7
0.8293783258390659,0.477281442688791,0.06036476726523876,0.1289785744701904,0.3834350910912077,0.5112472954808498,0.5084245942230394,0.18830116547715575,8
0.042379960185431,0.28248551381875187,0.3387854306827428,0.3257206867246589,0.42129554375455436,0.4473299179871231,0.46676585738388454,0.4620872330837604,2
0.6332796960938929,0.3008454165906791,0.9436448918331908,0.400489437197143,0.17751584562713446,0.5580828327331306,0.8576743039719072,0.36815678553183323,7
0.7252179288908964,0.6115264982577102,0.6617593655084786,0.026254480070372566,0.1719148380723617,0.46935137415166633,0.6796448279233928,0.3133628722493612,7
0.7455781524442442,0.14809660289076954,0.353327819189759,0.5311194619148021,0.5938169234612036,0.42244856643675655,0.6768347015822334,0.649650757334906,2
0.7590806269103216,0.3236585596425046,0.4806057337471848,0.38665836585765023,0.3442801571590626,0.7137906756599606,0.18445304179179967,0.38460698288216155,4
0.6926168609941359,0.3339214053346339,0.30665505383780656,0.4739422771884977,0.6880177982576258,0.7797761264940022,0.38985404624962167,0.5828273619712709,4
0.05541569923915579,0.21513121483644795,0.33572595949763145,0.2192270506275379,0.4689128669372093,0.460737074735861,0.45858547613361655,0.46471853582849854,1
0.5915760646875659,0.3558063949874913,0.965573470787582,0.5222617675776737,0.5607298508853122,0.1607258213677648,0.4840396558591642,0.7404245517708988,7
0.5826984972626471,0.4264533436658497,0.8308947888613317,0.4353911739962017,0.47093394146620293,0.5899640655161441,0.5480196711422997,0.25580779529984815,7
0.7133793192417296,0.19612674543510894,0.2258976320100054,0.4461225252245221,0.37022709357241634,0.8194691067481541,0.5763165366227924,0.2514966459227177,9
0.1261960522845974,0.48786204776531555,0.29352329140734573,0.23118515789961624,0.599493445765489,0.9140868021330956,0.5918716827932253,0.4954493825852276,9
0.1228919133452464,0.6776609028600131,0.2664469016789031,0.5253392073508973,0.6011861131295355,0.38915893134538704,0.49450887901141,0.469728867937874,6
0.7439589763773715,0.024867069144438536,0.32078177357174814,0.5265046131223695,0.42366486230505057,0.3181498720791234,0.7891579728723794,0.4883860964720014,8
0.6943044835929914,0.15226841795811494,0.25193859343035296,0.472005923803658,0.4239409750482417,0.7148525795955767,0.3607974756617711,0.8652487639110149,9
0.04666256194465623,0.27164385775093075,0.32129527279789843,0.2965769766600811,0.45130073198583703,0.46597227651924594,0.4714516903526541,0.4539393780017125,1
0.0707196864497876,0.702183869137939,0.2056359230959084,0.5692496691453293,0.2605170352669628,0.5258905605912249,0.44158273172461965,0.45515545029436094,6
0.04294817388785732,0.2756486613317961,0.34024539233626905,0.3159096690554142,0.43007932632864576,0.455427892534192,0.47264799209758557,0.46340443883839316,2
0.72138002270439,0.1932809507397621,0.22844135443875635,0.4984677750673935,0.4626834005586751,0.7014732608330814,0.42050896414281247,0.6568207468603069,5
0.27846021608802574,0.5728472161759932,0.4062090062324047,0.34294659827758844,0.9626911262351153,0.6459898708197342,0.44066225861206937,0.4552274975698972,6
0.014189542574456815,0.23707890832991407,0.2917305243593764,0.23430298837840063,0.4333613886448544,0.3635723114324735,0.5548086467292435,0.49417213393472753,0
0.5700753369769392,0.3222078813827636,0.9532903467910692,0.3975979180359299,0.3421527701601256,0.4902422354728889,0.5881832941887293,0.31758402988611567,7
0.6220440448732178,0.09983692800368349,0.26026786604552576,0.5045100546456569,0.6182415752572843,0.34578627232896675,0.17763763343443628,0.40917546157081236,8
0.07667338225386083,0.27239525856368835,0.3521459932276491,0.2763873726506468,0.6811414444759076,0.3584329406609565,0.5271018379596162,0.46992431568069476,8
0.9520648327378942,0.482373550451721,0.12779256534878522,0.23045523615276886,0.5536459225617374,0.243071875562171,0.8249076365535282,0.5243150454805928,10
0.9605136366174756,0.4678451093295123,0.15647539453108258,0.1377612271521578,0.3013335380073078,0.37362375428390154,0.747526592406037,0.6152968407906848,10
0.9138010850327831,0.49346215420918593,0.05622108209713722,0.20432962071055844,0.5616862314702248,0.3103442290562707,0.6199335955584356,0.1792147314582767,1
0.6236167772077517,0.494604953536188,0.9614578703294967,0.44923441719916773,0.5728868871677608,0.5484984552044448,0.5493138906625509,0.5523642496726163,7
0.857052618177794,0.6472904225636813,0.7398792814377182,0.1566656639147948,0.4758551074461216,0.09090949859037867,0.9797943058473548,0.5943908915384855,7
0.03952434000237687,0.23292209614817797,0.31677701147559617,0.24595923078801835,0.42196430880173624,0.39268799970909346,0.4640516118344004,0.47038607477530286,3
0.7550736700028589,0.24924217623484898,0.580160472195449,0.3804769869327667,0.40288713872719656,0.34099957566682804,0.21559955631623162,0.775772394033789,4
0.0615889526873597,0.7021964703423327,0.20034463830494575,0.5706944342334271,0.2642845163435293,0.5152554995015555,0.47488141016155727,0.4650948253810838,6
0.7679283552125129,0.6600645380216531,0.6676973012567531,0.15683890602953995,0.35142008535929886,0.24721206260084544,0.6808690252726095,0.7367617019644752,7
0.09124085872851379,0.28953015158232864,0.38124207019016876,0.2919909849236858,0.7009688207499973,0.37393415153968607,0.5146484626907158,0.476873733896407,9
0.05170131587332111,0.25053544181079757,0.32952850306492065,0.26512875291721305,0.4751363850806844,0.491455376649373,0.4779361749222201,0.45541290346111113,3
0.8620654411426456,0.4892852033971824,0.08602835464748076,0.1865777490832594,0.5338440043740479,0.39627269480874766,0.3621614200619167,0.8648720258891447,8
0.7363641493782491,0.3644581661500185,0.6438244747325885,0.3882895860184481,0.34331528025859204,0.8699041075461643,0.2925346362664458,0.5995533393312192,4
0.026369587548373097,0.28133163539761596,0.29449763369133936,0.32105045559349393,0.33784994665759677,0.2956949099299904,0.42601989925050276,0.4674361193869254,1
0.021250446198175454,0.289021133957058,0.289145376710226,0.32593568691928687,0.3499869229191399,0.30644152698215954,0.45414573917648493,0.4707119689249932,8
0.0020727372681731415,0.31365105389510917,0.2686815541369678,0.34330990720197685,0.3715366430659619,0.31393199246853176,0.5363936084325405,0.4832691261286214,1
0.09123869509206362,0.3209377305960718,0.7237009489906565,0.21531587056001414,0.38602053158608485,0.41995112173329013,0.27950792036362687,0.3669887654950752,8
0.033501883435206714,0.28844495664774383,0.3295176253122223,0.3299940132353809,0.4184128864430525,0.4319298225284029,0.4920920786676189,0.46905004906180675,2
0.7247230578088517,0.08091732597960444,0.1987966718920258,0.4893423787454235,0.3887240515856343,0.6423925245750247,0.32991803908077455,0.7989077322816045,9
0.049652607739140486,0.2614356078498302,0.3258789818490891,0.28081029963928084,0.46496492847044496,0.48205478718218286,0.4749760944210383,0.4541377736148765,1
0.031051312460787184,0.23288390409554838,0.3286665263560842,0.2654386140963673,0.3601390927646546,0.3202703777387046,0.44031332387285355,0.4842718753785695,2
0.053495375030206016,0.2238461833073865,0.3338735808416732,0.22879443808070415,0.4783742198513248,0.48358347669246093,0.47446160981494406,0.4611739669626829,3
0.7937187656779485,0.4990030742214173,0.09336248906850714,0.13454914453552633,0.47016608026967266,0.49346766549380405,0.30354834472300396,0.6440114809305324,10
0.1724805909709788,0.569843351986992,0.3544349137494937,0.3494627194891128,0.903501171438766,0.6073877990094046,0.6121547560009506,0.5160082832459847,10
0.9296495378816125,0.49408677890324787,0.10363049230927929,0.21789011747191572,0.5737610012527703,0.2603866710079004,0.7398049030765737,0.33732985667983706,10
0.22194807229034616,0.44956951701972037,0.7757943653761029,0.29752625236435115,0.7535435416383968,0.421161513503048,0.25037433259058417,0.35101394891776194,7
0.2524218104885919,0.5780577385028497,0.7759077054087928,0.33227738268868134,0.7805919711778933,0.5724728194903007,0.2868255232905009,0.37718498212401536,7
0.25898913262930706,0.5598604916544583,0.769495902863975,0.2512665695501914,0.71861205156398,0.6355328307901301,0.26677123840393646,0.36671694771093566,7
0.038063791224829335,0.8466646126505091,0.15398021392784825,0.7832379203065627,0.0963348509941872,0.3500175322955309,0.393286039148746,0.44419909657763335,6
0.078211195819049,0.640842087934516,0.2268465387067861,0.48281504271333,0.33408359650805586,0.5916224735988973,0.48779025337883863,0.46785484466800287,6
0.9001624537883302,0.6016760453839899,0.40023441575288143,0.19523258275136177,0.5493333673151308,0.2030528031852717,0.3709492409322065,0.3491419657418215,0
0.8520518596182367,0.45191203360266646,0.09690472708649964,0.1443188335499896,0.2949741768228922,0.531174467163733,0.5823192381600445,0.6767265510040167,8
0.16982291638314098,0.49344829883328045,0.3799301233047578,0.3190822828028376,0.9653825834888543,0.5118270190200302,0.6057450181518208,0.504906443642747,5
0.0563067737477253,0.2329370591320385,0.33656825641106297,0.23885965279016053,0.4949166524660146,0.5129812530192487,0.4819390730968695,0.45627759258371925,3
0.25332124461166927,0.5584197237283559,0.7416388817220356,0.23746369088205732,0.6817332399752127,0.6698713688147,0.259430245347385,0.3560271163594562,7
0.5785187968510384,0.35152536326720385,0.9218572075676852,0.45635526893008643,0.30945170242575204,0.4949226890011584,0.5901926014743276,0.521696425395602,7
0.5785657894536759,0.3646645775138148,0.8553815410617525,0.4183840562836714,0.5237253758339397,0.5393553266720844,0.42554504848062774,0.6802418275608281,7
0.9233558396054331,0.5205907149237912,0.3855180962608506,0.1266600562980089,0.3205970253100698,0.38549109059365066,0.439420136405759,0.6527333051920209,10
0.054478315128615284,0.21720486113664383,0.33456664262127944,0.22411741663204277,0.45920638113316226,0.45587507218210577,0.45280875425574985,0.4677412073867329,4
0.04269363766802825,0.2581328588591801,0.32023620144575493,0.27229544825308877,0.4702182656384447,0.4740217803992972,0.502016214224359,0.462158725975655,4
0.10812121812080858,0.73519702926825,0.24582470099110926,0.6151713223819428,0.5355540216083845,0.3185484914030492,0.480349886085223,0.4672982824172532,6
0.04896446739580185,0.2615322887953377,0.32562045906725545,0.2816788720095513,0.4622818267781575,0.4776100524774306,0.47487283554257675,0.454928229291209,4
0.7458645763705497,0.0662767078400564,0.2872536038534223,0.5665570456179629,0.7315646690753697,0.1833961914175209,0.40314785009743964,0.7746947632637582,8
0.0949499145627557,0.7919574899775519,0.22397154097311636,0.6930637151077925,0.47246997358878673,0.24686040474513143,0.46450830794330084,0.46337469537414216,6
0.9185978040031015,0.5314186577486001,0.20117405762843077,0.18777588212810525,0.6230051858534162,0.2241077725160478,0.4292899481514244,1.0,10
0.7316733142542897,0.1769120396504742,0.18371124316186113,0.4896259730685094,0.4227651711423578,0.7491155019959539,0.37185867021911156,0.5543909361204595,5
0.04026728423085424,0.22661478840273383,0.31935897757607656,0.2314386629245187,0.4502131592551,0.4249005663850843,0.488751511766516,0.47219208183148204,3
0.04842226070633904,0.23756910317174051,0.3247092875314056,0.25252818916391745,0.4175761330435529,0.39294957485431414,0.43285202729882855,0.4894219125537989,4
0.05540768370552157,0.21582291850023502,0.33623862974710356,0.22098904153455617,0.46789779283194277,0.46675357470311274,0.45818670116879706,0.46177709410950646,1
0.13166300401118003,0.4703386382426992,0.3100045837647959,0.24441971140518864,0.6553827209612897,0.8235593358290463,0.577996665203217,0.4911748917352977,9
0.6986651284315966,0.05155919702997541,0.2772476562211901,0.509137655202163,0.3003018471092146,0.5051969451267668,0.6015341709185406,0.47807539896527995,5
0.024444544615325248,0.2507659345870529,0.30277134681645607,0.24516801464604404,0.4902364413770761,0.4605255922569632,0.5781513014263854,0.4821658088556981,0
0.6965776198395235,0.22500235641331032,0.2419384156470884,0.44543683547400603,0.36876934854192495,0.8607575671865586,0.5438565617961163,0.37346597380651025,9
0.04915878574874144,0.24272607097931076,0.32835813937427233,0.2506760871476899,0.48650261215440355,0.4959775227710397,0.496596942702659,0.46033981487664616,5
0.89353317593427,0.5477126572428941,0.39697388476349094,0.14823039239523503,0.29207804272668925,0.3971355673503182,0.28879921084839344,0.7624320723444664,4
0.05440598916998407,0.2093836496359788,0.33419812091958084,0.21402482138415194,0.4528783598173471,0.4310427193598925,0.4448511131171763,0.491096184169062,1
0.8178088632069247,0.6641824058144191,0.7250950239880407,0.12937017209932772,0.5239181590765333,0.11412271968793619,0.8709796304525599,0.3517730242346013,7
0.7393066209481292,0.22168046742298114,0.19382375571602622,0.5303262673962875,0.7200132607758628,0.5321496533839246,0.282317433982958,0.3852798756839529,9
0.7317575920533427,0.1492237164956963,0.24629677258906543,0.48438164055209093,0.6416788347965818,0.30263265091825864,0.4099817936245943,0.2673523522744404,5
0.7604133623343217,0.2035725385742226,0.26009860263288415,0.46874858559731664,0.32347488375643085,0.8242911278554912,0.7932024061683007,0.40918645746983456,9
0.6366631217996686,0.3012373831058347,0.9412365955395832,0.38993815330873505,0.19643576713553407,0.5889283553021796,0.8651262246078768,0.3621471970623393,7
0.6596135477229216,0.287766930278187,0.2704869106896973,0.41838652043727564,0.40608642826754493,1.0,0.404425799521658,0.5034422712882328,8
0.7902136944278988,0.2340710334455809,0.5813808975795252,0.383751297531854,0.3141617886116167,0.32905230964170673,0.4875702285827244,0.3796766679062893,4
0.07834443262639096,0.2643882158895209,0.3722911142840951,0.2645240335662996,0.6240186063800818,0.4428429129423727,0.5104806683577809,0.47072604010805424,10
0.707027665086981,0.00513680880318268,0.24572951816340116,0.48209078398298966,0.35230134365015675,0.44277890360358546,0.5856332719872452,0.2509433628343468,1
0.02383263882746911,0.2625256703350143,0.3200848073017792,0.3060422895171099,0.3465650618145246,0.31030892025684575,0.45233248682680494,0.4834249747524826,2
0.019201257844749797,0.2632433045627979,0.2954605433926465,0.2654649784066505,0.46404203242066877,0.426950894176512,0.5699118384130589,0.48320183544448975,1
0.07539318749245144,0.6470614614126355,0.22065857488715757,0.486898102546849,0.3275001975255521,0.583047008914364,0.4898001059452115,0.46792373546025473,6
0.14615490053257685,0.5001494023292699,0.33111080913091073,0.3269077958787041,0.7873965124871829,0.5991427522758075,0.5620430218751504,0.4899617528487898,5
0.042523635265682425,0.26234934120419223,0.34181507596745897,0.2918694518246567,0.44655918326047755,0.4656409590474546,0.49012572628212364,0.4683288580647477,2
0.059417911737077445,0.7506536209745955,0.19009804761451132,0.6422291521112717,0.20666752426553597,0.4648885845587809,0.4288453329785678,0.45266419412074926,6
0.03458722766469102,0.2838046101859522,0.33131182324622765,0.3245016728473117,0.4231508598064821,0.4377401907298984,0.4929967659538888,0.4692007295547429,3
0.04971066846327887,0.25889852301973065,0.3274538364300675,0.274857411443968,0.46296787694679026,0.4774697720596552,0.47498730122212,0.45580955007553037,0
0.05141874993658113,0.2480813262902054,0.3295430754172801,0.26040494171214174,0.4783096876438895,0.49322824577570157,0.4818811607716157,0.4564604860787433,1
0.8733300625752429,0.4774060297759782,0.07707518095858912,0.17002187322713067,0.45194474199369944,0.4215262602520575,0.5532003376681671,0.44895017816379124,10
0.044035501813408984,0.28296989197315897,0.31761439313617923,0.3144426191945552,0.43806276108379466,0.4523526341496828,0.4675663486154855,0.4531804616390806,0
0.05279746792984413,0.24628940289991527,0.33109201681224365,0.258581671954767,0.47997205314732116,0.496677286043538,0.4789603514661388,0.4555956331739137,3
0.6125717253559659,0.03876925637051504,0.2671296826122719,0.4385545510202492,0.3279475961980355,0.5406489457505379,0.4030929079757511,0.27141323045585186,8
0.04376769960401383,0.28171086260619516,0.3175240291297338,0.3115631640442257,0.43982105415537953,0.45303956677724405,0.4701897619929859,0.4538242044000318,1
0.05022702587221939,0.257711638139402,0.32680372595477086,0.27517921543316165,0.4667046637162935,0.4828056232641873,0.4747909142675748,0.45465362759491684,0
